pdb_id	smiles	PDBbind_pKd	BindingDB_pKd	delta_pKd	fold_diff	conflict	PDBbind_type	BindingDB_type
4JVI	CCCCCCCCCc1nc2cc(Cl)ccc2c(=O)n1N	5.3	5.301029995663981	0.0010299956639814312	1.0023744672545452	False	IC50	IC50
4X3U	Cc1ccc(C(=O)Nc2ccc(S(=O)(=O)O)c3cc(S(=O)(=O)O)cc(S(=O)(=O)O)c23)cc1NC(=O)c1cccc(NC(=O)Nc2cccc(C(=O)Nc3cc(C(=O)Nc4ccc(S(=O)(=O)O)c5cc(S(=O)(=O)O)cc(S(=O)(=O)O)c45)ccc3C)c2)c1	5.09	4.184422251675732	-0.9055777483242675	8.04595776111298	False	IC50	Ki
4LI8	O=C(c1ccc(F)cc1)C1CCN(CC(=O)N(Cc2nc3c(c(=O)[nH]2)COCC3)Cc2cccs2)CC1	8.12	8.443697499232712	0.32369749923271307	2.107159930636623	False	IC50	IC50
4P5Z	NC(=O)c1c(N)n(-c2ccc(NC(=O)Nc3cccc(C(F)(F)F)c3)cc2)c2nc3ccccc3nc12	7.41	7.405607449624573	-0.004392550375427184	1.0101655426281646	False	Kd	Kd
4XJ0	O=c1cc(-c2ccnc(NC3CCOCC3)n2)ccn1C(CO)c1ccc(Cl)c(F)c1	9.52	9.397940008672036	-0.12205999132796386	1.3245244859303689	False	Ki	Ki
2C90	Clc1ccc(-n2cnnn2)cc1	3.48	3.4814860601221125	0.001486060122112498	1.0034276408563365	False	IC50	IC50
4KSP	N#Cc1c(Oc2ccc(F)c(NC(=O)Cc3cccc(C(F)(F)F)c3)c2)ccc2nc(NC(=O)C3CC3)sc12	8.8	6.318758762624412	-2.4812412373755883	302.8595253504935	True	Kd	Kd
5OPR	CC(C)n1cc(-c2cc(-c3ccc(CN4CCOCC4)cc3)cnc2N)nn1	5.59	6.795880017344075	1.2058800173440751	16.064973642305397	True	Ki	IC50
1XM4	COc1ccc(C(=O)Nc2c(Cl)cncc2Cl)cc1OC1CCCC1	10.39	9.0	-1.3900000000000006	24.547089156850337	True	IC50	Ki
4DEM	CC(C)Oc1ccc(-c2ccnc(NC(P(=O)(O)O)P(=O)(O)O)c2)cc1	7.55	7.552841968657781	0.002841968657780747	1.0065653325944477	False	IC50	IC50
6GNW	O=C(O)COc1cc(Cl)c(Cl)cc1Cl	4.99	3.33999999963408	-1.65000000036592	44.66835925273218	True	Kd	IC50
5X27	CN1CCN(c2ccc(Nc3ncc4nc(Nc5ccccc5)n(C5CCCC5)c4n3)cc2)CC1	9.4	9.221848749616356	-0.1781512503836442	1.50713185890575	False	IC50	Kd
3NX7	COc1ccc(S(=O)(=O)N(CCO)CC(=O)NO)cc1	8.1	6.892790030352131	-1.2072099696478684	16.11424527096534	True	Kd	Ki
5N8V	COc1ccc(CN2CCc3c(c(C(=O)NCc4cccc5ccccc45)nn3CCN)C2)c2ccccc12	6.68	6.795880017344075	0.11588001734407527	1.3058100817837748	False	Ki	IC50
5IME	CNc1ncc2cc(-c3ccc(-n4ccnc(C)c4=O)cc3Cl)c(=O)n(CCCN)c2n1	8.34	8.337242168318426	-0.0027578316815741744	1.0063703470167944	False	Ki	Ki
6PS3	COc1ccccc1OCCNCC(O)COc1cccc2[nH]c3ccccc3c12	9.78	9.710001024518515	-0.06999897548148404	1.1748947833112227	False	Ki	Kd
3PJC	O=C1CCN(c2ncc(C(F)(F)F)c(C3=C(c4c[nH]c5ccccc45)C(=O)NC3=O)n2)CC1	7.57	5.363211310965625	-2.206788689034375	160.98621476780488	True	IC50	IC50
3DS6	Cc1ccc(C(=O)NC2CC2)cc1-c1ccc2c(-c3ccccc3C)nncc2c1	9.1	9.397940008672036	0.29794000867203607	1.9858205868106966	False	IC50	Ki
4PS8	COc1cc(-c2ccc3nc(NC(C)=O)sc3c2)cnc1OC	9.0	9.0	0.0	1.0	False	Ki	Ki
2MJI	O=C(c1ccccc1)c1ccc2n1CCC2C(=O)O	4.25	3.6819366650372394	-0.5680633349627606	3.6988211728809515	False	Kd	Ki
2B53	CC(C)(C)Nc1nc(C(F)(F)F)nc2ccc(-c3cccc(N)c3)cc12	6.22	6.221848749616356	0.0018487496163563932	1.0042659767905964	False	IC50	IC50
2YJX	O=C1c2ccccc2C2=C(c3nc4ccncc4[nH]3)CCCN12	5.12	4.301029995663981	-0.8189700043360189	6.591283692782036	False	IC50	IC50
5IHA	CC(C)COc1cnccc1-c1cnn(-c2ccc(N3CCN(C)CC3)cc2)c1	8.05	8.045757490560675	-0.004242509439325914	1.0098166088717695	False	IC50	IC50
6B8J	Cc1c[nH]c(-c2cnc(NCCNc3ccc(C#N)cn3)nc2-c2ccc(Cl)cc2Cl)n1	8.3	8.3767507096021	0.07675070960209851	1.1933029372077884	False	IC50	IC50
3F5P	COc1cc2c(Nc3ccc(Sc4nccn4C)c(Cl)c3)c(C#N)cnc2cc1OCCCN(C)CCO	6.85	6.853871964321762	0.003871964321762178	1.0089553890162535	False	IC50	IC50
3E5U	O=C(O)Cc1ccc(O)c(Cl)c1	5.85	5.0655015487564325	-0.7844984512435671	6.0883337457035775	False	Kd	Ki
3N5H	O=C(O)Cc1c(C(=O)O)[nH]c2c(Cl)ccc(Cl)c12	5.7	5.698970004336019	-0.0010299956639814312	1.0023744672545452	False	IC50	IC50
3LQ8	COc1cc2c(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)ccnc2cc1OCCCN1CCOCC1	9.4	9.69897000433602	0.29897000433602017	1.9905358527674926	False	IC50	Kd
4CR5	O=c1ccc2cc(Cl)ccc2[nH]1	4.15	4.154901959985743	0.004901959985742721	1.0113511205487673	False	Ki	Ki
6R0K	O=C(NCCc1cc(C(=O)NO)no1)c1ccc(Cl)c(Cl)c1	7.92	5.910094888560602	-2.009905111439398	102.30694384562855	True	IC50	IC50
6FUG	NCc1cccc(Nc2n[nH]c3ncnc(Nc4cccc(O)c4)c23)c1	4.3	4.301029995663981	0.0010299956639814312	1.0023744672545452	False	Kd	Kd
5I9I	CCN(CC)CCN(Cc1ccc(-c2ccc(C(F)(F)F)cc2)cc1)C(=O)Cn1c(SCc2ccc(F)cc2)nc(=O)c2c1CCC2	7.3	7.303643611266668	0.00364361126666779	1.0084250173586966	False	Kd	Kd
3HUC	C=CC(=O)Nc1ccc2c(Nc3cc[nH]n3)nc(-c3ccccc3)nc2c1	5.99	7.366531544420414	1.3765315444204136	23.79751144838964	True	Kd	IC50
2R8Q	CC(C)Cn1c(=O)n(C)c(=O)c2nc[nH]c21	3.24	5.070581074285707	1.830581074285707	67.69881615731252	True	IC50	Ki
5Y48	O=c1cc[nH]c(=O)[nH]1	5.85	4.455931955649724	-1.3940680443502753	24.77810245344481	True	Kd	Ki
5ADQ	COc1ccc(C2(CNC(=O)c3ccc(NC(=O)c4ccco4)cc3)CCOCC2)cc1	5.7	5.721246399047171	0.02124639904717096	1.0501380605099364	False	IC50	IC50
4Q8Y	On1ccc2ccccc2c1=S	2.64	2.638272163982407	-0.0017278360175931873	1.0039864141523824	False	Ki	Ki
5TZW	Cc1cc(C2CN(C(=O)c3ccc(F)c(F)c3)CC(F)(F)C2)n2ncnc2n1	6.01	6.259637310505756	0.2496373105057561	1.776794947192383	False	IC50	IC50
3DBS	CS(=O)(=O)N1CCN(Cc2cc3nc(-c4cccc5[nH]ncc45)nc(N4CCOCC4)c3s2)CC1	7.12	5.0	-2.12	131.82567385564073	True	IC50	Kd
4D7B	Cc1ccc(C(=O)c2cc(O)c(O)c([N+](=O)[O-])c2)cc1	7.68	7.251811972993799	-0.4281880270062004	2.6803285170067745	False	Kd	Kd
5G57	COc1ccc(C2=NN(C3CCCCCC3)C(=O)C3CC=CCC23)cc1OCCCCOc1ccc(-c2nnn[nH]2)cc1	8.4	9.200000237109354	0.8000002371093533	6.309576889605746	False	Ki	IC50
4X5Y	Cc1c(CN2CCC(Nc3ncnc4sc(CC(F)(F)F)cc34)CC2)ccc2c1cc(C#N)n2Cc1cn[nH]c1	8.03	8.0	-0.02999999999999936	1.0715193052376049	False	Kd	Kd
4UNN	COc1cccc(-c2cc(-c3ccc(C(=O)O)cc3)c(C#N)c(=O)[nH]2)c1	6.38	6.376750709602099	-0.0032492903979006726	1.0075098259881865	False	IC50	IC50
4X2I	Cc1nnc2n1-c1ccccc1N(c1ccc(Cl)cc1)CC2C	6.46	6.455931955649724	-0.004068044350275635	1.009411026094312	False	IC50	IC50
5GJA	O=C(O)c1ccccn1	5.55	3.0	-2.55	354.8133892335753	True	Kd	Kd
6GQM	COCCOc1cc(F)c2c(Nc3ccc(NC(=O)Cn4cc(C(C)C)nn4)cc3)ncnc2c1	4.48	4.47755576649368	-0.0024442335063206144	1.0056439228938732	False	Unknown	IC50
5CF5	CCn1c(C(=O)N(C2CC2)C2CC2)cc2c3c(ncn3C)c(Nc3nc(C)c(C)s3)nc21	8.6	6.795880017344075	-1.8041199826559247	63.69714728855954	True	IC50	IC50
4AAC	Cc1ccc(C(=O)Nc2ccon2)cc1-n1cnc2ccc(N3CCN(C)CC3)cc2c1=O	8.17	8.173925197299173	0.003925197299173178	1.0090790677492256	False	IC50	IC50
5J47	c1ccc(Oc2ccccc2-c2nn3cnnc3s2)cc1	5.31	5.309803919971486	-0.00019608002851345674	1.0004515928880688	False	IC50	IC50
1G54	NS(=O)(=O)c1ccc(C(=O)NCc2c(F)c(F)c(F)c(F)c2F)cc1	8.82	8.698970004336019	-0.12102999566398154	1.321386896015193	False	Kd	Kd
4TZ8	CC1(C)CNC(=O)c2sc(N)nc2C1	3.3	3.3010299956639813	0.0010299956639814312	1.0023744672545452	False	Kd	Kd
4E3F	O=C(O)c1c(O)cccc1O	2.52	5.180456064458132	2.6604560644581317	457.5684424851543	True	IC50	Ki
6MAX	O=C1c2ccccc2C(=O)c2c(O)c(O)cc(O)c21	4.87	5.2839966563652006	0.41399665636520044	2.5941593895993313	False	Kd	Kd
2UY3	Cn1c(=O)c2[nH]c(Cl)nc2n(C)c1=O	3.22	3.4685210829577446	0.24852108295774444	1.7722340766892857	False	Ki	Ki
6F8B	O=C(CS)Nc1ccc(Cl)c(Cl)c1	5.21	5.180456064458132	-0.029543935541868294	1.070394664256893	False	IC50	IC50
2R64	O=C(Cc1ccc(N2CCCCC2)cc1)Nc1n[nH]c2ccc(N3CCCS3(=O)=O)cc12	7.52	7.522878745280337	0.0028787452803378244	1.0066505734673394	False	IC50	IC50
5EJV	O=S(=O)(c1ccccc1)N(CC(F)(F)F)c1ccc(C(O)(C(F)(F)F)C(F)(F)F)cc1	6.69	6.987162775294828	0.2971627752948276	1.982269849193717	False	IC50	Kd
4AWI	CC(C)c1cc2c(-c3ccc(S(=O)(=O)NC4CCS(=O)(=O)CC4)cc3)ccnc2[nH]1	6.0	8.199970640755867	2.1999706407558666	158.4786053882729	True	IC50	IC50
4MX1	Nc1nc2nc(C(=O)NCCNC(=O)Nc3ccccc3)cnc2c(=O)[nH]1	3.68	3.6798537138889458	-0.00014628611105438338	1.000336892954315	False	IC50	IC50
1LJT	COC(=O)CC1CC(c2ccc(O)cc2)=NO1	5.15	4.327902142064283	-0.8220978579357174	6.638926459726945	False	IC50	Kd
1G48	NS(=O)(=O)c1ccc(C(=O)NCc2c(F)cccc2F)cc1	8.41	8.4089353929735	-0.0010646070264996865	1.002454355279858	False	Kd	Kd
3GP0	Cc1cn(-c2cc(NC(=O)c3ccc(C)c(Nc4nccc(-c5cccnc5)n4)c3)cc(C(F)(F)F)c2)cn1	7.44	5.0	-2.4400000000000004	275.4228703338169	True	Kd	Kd
6D1L	CC#CC[Se]c1ccc(S(N)(=O)=O)cc1	8.12	6.531652669587842	-1.588347330412157	38.75674811355834	True	Ki	Ki
5WIK	CC(C)CCN1c2nc(Nc3cc(F)c(O)c(F)c3)ncc2N(C)C(=O)C1C	6.21	5.455931955649724	-0.7540680443502756	5.676335340756255	False	Kd	Kd
6AFD	Cc1cccc2c1NC(=O)C2=O	5.43	5.08460016478773	-0.3453998352122696	2.21513314363185	False	Kd	Kd
1DZP	O=C(c1ccccc1)c1ccccc1	5.44	4.0	-1.4400000000000004	27.54228703338169	True	IC50	Ki
1T5A	O=C([O-])C(=O)[O-]	4.62	4.366531544420414	-0.2534684555795863	1.7925383489224413	False	Ki	Ki
6BOE	CC(C)c1ccc2oc3nc(N)c(C(=O)Nc4nnn[nH]4)cc3c(=O)c2c1	5.54	6.7447274948966935	1.2047274948966935	16.02239723959224	True	Kd	IC50
3O87	O=C(O)c1ccc(CS(=O)(=O)NCB(O)O)cc1	7.6	3.3010299956639813	-4.298970004336018	19905.358527674845	True	Ki	IC50
6FSE	CCN1CCN(C2CCN(C(=O)COc3ccc(-c4ccc(OC)cc4)cc3)CC2)CC1	4.74	6.017728766960431	1.277728766960431	18.955217277187298	True	Kd	IC50
1BCU	Nc1ccc2cc3ccc(N)cc3nc2c1	3.28	3.853871964321762	0.573871964321762	3.7486247160698047	False	Kd	Kd
5TT3	CCOc1ccc2nc(S(N)(=O)=O)sc2c1	6.71	9.148741651280924	2.4387416512809237	274.6259999659212	True	Ki	Kd
1O4N	O=C(O)C(=O)O	1.4	1.3979400086720375	-0.0020599913279624182	1.004754572603832	False	Unknown	IC50
5LLG	CCCSc1ccc(S(N)(=O)=O)cc1	11.13	7.769551078621726	-3.360448921378275	2293.2369004058164	True	Kd	Kd
2QD9	COc1nc2[nH]cc(C(=O)C(=O)N3CCC(O)C3)c2cc1C(=O)N1CCn2c(cnc2-c2ccc(F)cc2F)C1	7.89	7.886056647693163	-0.003943352306836623	1.009121251617299	False	IC50	IC50
3FHB	Nc1cccc(C(=O)O)c1	5.7	5.698970004336019	-0.0010299956639814312	1.0023744672545452	False	Kd	Kd
6H3Q	NS(=O)(=O)c1ccc(-c2ncc(CCl)[se]2)cc1	7.14	6.486782399932061	-0.653217600067939	4.500052702605405	False	Ki	Ki
2P3G	O=C1NCCc2[nH]c(-c3ccnc(-c4ccccc4F)c3)cc21	6.9	6.300162274132754	-0.5998377258672463	3.9795844559686553	False	IC50	IC50
5IIS	Cc1cc(-c2ccncc2NC(=O)c2nc(-c3ccccc3F)ccc2N)cc(N)n1	9.0	9.0	0.0	1.0	False	Unknown	Ki
6G91	Clc1cnc(NC2CCOCC2)nc1	5.49	5.494850021680094	0.004850021680093519	1.0112301779050872	False	IC50	IC50
5NGU	CN1CCN(c2ccc(Nc3nccc(-c4cc5c([nH]4)CCNC5=O)n3)cc2)CC1	7.44	6.431798275933005	-1.0082017240669954	10.190646202351225	True	IC50	IC50
5J71	O=S(=O)(c1ccc(O)cc1O)N1Cc2ccc(NC3CCNCC3)cc2C1	6.96	6.958607314841775	-0.0013926851582253263	1.0032119232915013	False	Kd	Kd
2WCX	Cn1c(-c2ccccc2)c(C2CCCCC2)c2sc(C(=O)O)cc21	7.6	7.602059991327962	0.002059991327961974	1.0047545726038312	False	IC50	IC50
1MQ6	COc1cc(Cl)cc(C(=O)Nc2ccc(Cl)cn2)c1NC(=O)c1scc(CN(C)C2=NCCO2)c1Cl	11.15	11.154901959985745	0.004901959985744497	1.0113511205487715	False	Ki	Ki
4A9M	Cc1ccc(-c2c(C)noc2C)cc1S(=O)(=O)NC1CCCC1	6.3	6.298432014944073	-0.0015679850559271458	1.003616944429346	False	IC50	IC50
4O76	Cc1cnc(Nc2ccc(N3CCN(C)CC3)cc2)nc1Nc1cccc(S(=O)(=O)NC(C)(C)C)c1	6.89	6.910094888560602	0.020094888560602264	1.0473573591001093	False	IC50	Kd
4MG8	CC1CCCC(O)CCCCCc2cc(O)cc(O)c2C(=O)O1	6.48	3.995678626217357	-2.4843213737826435	305.0151237606043	True	Kd	IC50
3U5J	Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2	5.61	5.609064892896621	-0.0009351071033796288	1.0021554833981186	False	Kd	Kd
3BJC	CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(N)(=O)=O)sc3OCC)nc12	6.96	6.958607314841775	-0.0013926851582253263	1.0032119232915013	False	IC50	IC50
5E8R	CC(C)Oc1ccc(-c2c[nH]cc2CN(C)CCN)cc1	8.7	8.397940008672037	-0.3020599913279618	2.0047489345090863	False	Kd	IC50
5EMM	O=C(NCC(O)CN1CCc2ccccc2C1)c1cccc(NC2CCOCC2)c1	7.74	7.0	-0.7400000000000002	5.4954087385762485	False	IC50	IC50
1UYG	COc1ccc(OC)c(Cc2nc3nc(F)nc(N)c3[nH]2)c1	4.27	4.271646217978772	0.001646217978772846	1.0037977502247744	False	IC50	IC50
5JAU	COC(CO)Cn1ccc(Nc2cc(-c3ccccc3C)c(C)cc2OCCN)n1	8.85	8.853871964321762	0.003871964321762178	1.0089553890162535	False	IC50	IC50
1XLX	COc1ccc(C2(C#N)CCC(C(=O)O)CC2)cc1OC1CCCC1	7.6	6.698970004336019	-0.9010299956639809	7.962143411069939	False	IC50	Ki
3R22	CS(=O)(=O)Nc1ccc(Nc2ncc3cnn(C4CCCCCC4)c3n2)cn1	7.77	8.154901959985743	0.3849019599857435	2.4260623606596368	False	IC50	IC50
5A1F	O=C(O)CNC(=O)C(=O)O	4.61	5.508638306165727	0.8986383061657266	7.918415857048472	False	IC50	Kd
6D1M	NS(=O)(=O)c1ccc([Se]C2CCCCC2)cc1	8.2	8.200659450546418	0.0006594505464185829	1.0015195944130058	False	Ki	Ki
6H4T	O=c1[nH]cnc2c(-n3cc(CCN4CCC5(CCc6ccccc65)CC4)cn3)nccc12	7.0	8.397940008672037	1.3979400086720375	24.999999999999993	True	IC50	Ki
6H4Z	O=c1[nH]cnc2c(-n3cc(CCN4CCC(c5cccc(Cl)c5)CC4)cn3)nccc12	7.64	8.698970004336019	1.058970004336019	11.454338263838872	True	IC50	Ki
3ZVT	COc1cccc(OC)c1C(=O)NCB(O)O	5.92	5.823908740944319	-0.09609125905568128	1.2476456566540066	False	Ki	Ki
3II5	CN(C)Cc1ccc(-c2cnn3c(-c4cccc(NC(=O)c5cccc(C(F)(F)F)c5)c4)ccnc23)cc1	7.62	5.698970004336019	-1.9210299956639814	83.3738766940671	True	IC50	IC50
3DKG	Cn1cc(-c2ccc3nnc(Sc4ccc5ncccc5c4)n3n2)cn1	5.0	5.0	0.0	1.0	False	Unknown	Kd
5Q17	O=C(O)c1ccc(CN2C(=O)C3(CCN(S(=O)(=O)c4cccs4)CC3)c3cc(Br)ccc32)cc1	5.25	5.248720896016658	-0.0012791039833421891	1.0029495872619523	False	IC50	IC50
3Q2M	NCCNS(=O)(=O)c1ccc(Cl)c2ccncc12	3.8	5.022276394711152	1.2222763947111526	16.683086236432786	True	Ki	IC50
4YKN	COc1ccc(-c2cc(CNc3ccc(S(=O)(=O)Nc4nnc(C)s4)cc3)cc(C(=O)O)c2)cn1	8.0	8.0	0.0	1.0	False	IC50	IC50
2Y7P	O=C(O)c1ccccc1O	5.47	6.0	0.5300000000000002	3.3884415613920273	False	Kd	Kd
3STD	N#Cc1nnc2ccccc2c1NCCC(c1ccccc1)c1ccccc1	11.11	11.096910013008056	-0.013089986991943192	1.0305996413545062	False	Ki	Ki
4XJS	Cc1cc(NCc2c(Cl)ccc(Cl)c2Cl)c2cc(F)cc(C(N)=O)c2n1	7.12	7.119186407719209	-0.0008135922807914753	1.0018751213028696	False	IC50	IC50
1QXK	COC(=O)c1c(O)cccc1OCCCCNC(=O)C(Cc1ccc(OCC(=O)O)c(O)c1)NC(C)=O	5.05	5.100015437450609	0.05001543745060921	1.1220583383277678	False	Ki	Ki
5G3M	NC(=O)c1ccc(Cc2ccccc2)cc1	5.66	5.657577319177793	-0.0024226808222067575	1.0055940171527262	False	IC50	IC50
5EWD	c1ccc(-c2ccncc2)cc1	3.7	3.6989700043360183	-0.0010299956639818753	1.002374467254546	False	Unknown	Kd
4BCJ	CNc1nc(C)c(-c2nc(Nc3cccc(O)c3)ncc2C#N)s1	7.96	7.958607314841775	-0.0013926851582253263	1.0032119232915013	False	Ki	Ki
1MXU	NC(Cn1cc(Br)c(=O)[nH]c1=O)C(=O)O	5.4	7.455931955649724	2.055931955649724	113.74490587242768	True	IC50	Ki
1SQC	CCCCCCCCCCCC[N+](C)(C)[O-]	6.85	5.667561540084395	-1.1824384599156046	15.22083436425894	True	Ki	IC50
4MS0	Nc1cc(Cl)nc(N)n1	3.39	3.3872161432802645	-0.002783856719735578	1.0064306554308626	False	Ki	Ki
5TZ3	Cc1cc(N2CCCC(C(=O)Nc3ccc4ccccc4c3)C2)n2ncnc2n1	6.85	6.853871964321762	0.003871964321762178	1.0089553890162535	False	IC50	IC50
5UT0	O=C(Nc1c[nH]nc1-c1nc2cc(CN3CCOCC3)ccc2[nH]1)NC1CC1	5.88	7.958607314841775	2.0786073148417747	119.84152168694604	True	Kd	Kd
3B7J	O=C1C=CC(=O)c2c(O)cccc21	5.17	5.229147988357856	0.059147988357856285	1.1459033481220042	False	Ki	IC50
3PY0	COc1ccc2c(c1)C(=Cc1cnc[nH]1)C(=O)N2	6.89	7.657577319177793	0.7675773191777937	5.855679780423335	False	IC50	IC50
5ZZ4	Cc1c(NC(=O)c2ccc(C(C)(C)C)cc2)cccc1-c1nc(N)nc(Nc2ccc(C(=O)N3CCOCC3)cc2)n1	9.17	9.173925197299171	0.003925197299171401	1.0090790677492214	False	IC50	IC50
4HBV	CN1Cc2cc(Br)ccc2NC1=O	4.64	4.638272163982407	-0.0017278360175927432	1.0039864141523813	False	IC50	IC50
5VO2	CC(C)n1nc(-c2cnc(N)c(C(F)(F)F)c2)cc1C1CCN(C2COC2)CC1	6.81	6.812479279163537	0.00247927916353774	1.0057250772158988	False	Ki	Ki
3IG1	CC(C)c1ccc(O)c(=O)c(O)c1	6.14	5.703334809738469	-0.4366651902615306	2.733160843913709	False	Kd	IC50
4PYX	NS(=O)(=O)c1c(F)c(F)c(SCCO)c(F)c1NC1CCCCCCC1	6.14	8.42021640338319	2.28021640338319	190.64104212499754	True	Kd	Kd
6DTX	N#Cc1cc2c(Oc3ccc(F)cc3OCCn3ccc(=O)[nH]c3=O)cc(F)cn2c1	8.35	8.259637310505756	-0.09036268949424375	1.2312966262125866	False	IC50	IC50
4AJI	COc1ccc(CC(C(=O)O)C(=O)O)cc1OC	3.55	3.552841968657781	0.002841968657781191	1.0065653325944488	False	Kd	Kd
6QMK	COc1cc(C(CC(=O)O)c2ccc(C)c(CN3CCOc4ccccc4S3(=O)=O)c2)cc2nnn(C)c12	7.46	7.455931955649724	-0.004068044350275635	1.009411026094312	False	Kd	Kd
4AQC	CS(=O)(=O)c1ccc(-c2cccn3nc(Nc4ccc(N5CCOCC5)cc4)nc23)cc1	9.05	9.045757490560677	-0.004242509439324138	1.0098166088717653	False	IC50	IC50
5OP5	N#Cc1cccc(-c2c[nH]c3ncnc(N4CCOCC4)c23)c1	6.67	7.075720713938118	0.40572071393811804	2.5451929636931316	False	Ki	IC50
2VIO	NCCOc1c(Cl)cc(C(=O)O)cc1Cl	4.4	4.3979400086720375	-0.0020599913279628623	1.0047545726038332	False	IC50	IC50
6IIK	Cc1cc(C(=O)CN2CCCC2)c(C)n1-c1ccc(F)cc1	4.91	4.910094888560602	9.48885606018024e-05	1.000218512855594	False	IC50	IC50
4ZG9	O=C(O)CCN1C(=O)C2Cc3c(n(Cc4ccc(F)cc4)c4ccccc34)CN2C1=O	7.59	6.301029995663981	-1.2889700043360186	19.45225724971402	True	IC50	IC50
4XUC	O=c1ccn(-c2cccc(-c3ccccc3)c2)cc1O	5.96	5.958607314841775	-0.0013926851582253263	1.0032119232915013	False	IC50	IC50
4CWO	Nc1nc2c3ccccc3nc(Cc3cc(O)cc(O)c3)n2n1	5.21	5.214670164989233	0.0046701649892328945	1.010811478461446	False	Ki	Ki
5VQR	C=CC(=O)N(C)c1cc(Oc2ccccc2OCCn2ccc(=O)[nH]c2=O)c(C)c2cc(C#N)ccc12	5.92	6.3979400086720375	0.47794000867203756	3.005661086543532	False	IC50	IC50
5CP5	CCN1C(=O)c2cccc3c(S(=O)(=O)Nc4ccc(F)cc4)ccc1c23	5.91	5.908684840302777	-0.0013151596972234003	1.0030328569464997	False	Kd	Kd
2F70	O=C(CCc1cccc(NS(=O)(=O)O)c1)NCc1cccc(NS(=O)(=O)O)c1	4.47	4.474955192963154	0.004955192963154609	1.011475092952843	False	IC50	IC50
5GVN	Cc1[nH]nc2c1C(c1cc(F)cc(-c3cccc(CCC(=O)O)c3)c1)(C(C)C)C(C#N)=C(N)O2	7.05	7.045757490560675	-0.004242509439325026	1.0098166088717675	False	Kd	IC50
6C7R	COc1cc2c(cc1-c1c(C)noc1C)[nH]c1nc(C)nc(Nc3cc(C4CC4)nn3C)c12	9.0	5.301029995663981	-3.6989700043360187	4999.999999999999	True	Unknown	Kd
2P7G	CC(C)(c1ccc(O)cc1)c1ccc(O)cc1	6.53	3.221848749616356	-3.308151250383644	2033.0649368352174	True	Kd	Kd
4GLW	COc1nc2nc(N)nc(N)c2nc1C	6.1	5.6020599913279625	-0.49794000867203714	3.1473135294854147	False	Kd	IC50
2EUF	CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n(C2CCCC2)c1=O	7.82	5.575118363368933	-2.2448816366310673	175.74445717002067	True	IC50	Ki
4EBW	CCc1ccc(-c2ccc3c(c2)-c2c(cnn2CC)S(=O)(=O)N3C)cc1	5.06	5.6777807052660805	0.6177807052660809	4.1474456664575285	False	IC50	IC50
3LXG	CCCc1nc(C)c2c(C)nc3ccc(OC)nc3n12	8.14	7.769551078621726	-0.3704489213782747	2.346653249824908	False	IC50	IC50
2QBS	O=C(O)COc1c(C(=O)O)sc(-c2cccc(NC3CCCCC3)c2)c1Br	6.68	6.6777807052660805	-0.0022192947339192415	1.0051231938775405	False	Ki	Ki
6FO5	CCn1cnc2c1c(=O)[nH]c(=O)n2Cc1ccc(CNS(=O)(=O)c2ccc3c(c2)CCCC(=O)N3)cc1	6.72	6.721246399047171	0.001246399047171387	1.0028740620859204	False	Kd	Kd
2WTV	O=C(O)c1ccc(Nc2ncc3c(n2)-c2ccc(Cl)cc2C(c2c(F)cccc2F)=NC3)cc1	8.74	5.0	-3.74	5495.408738576249	True	Ki	Kd
4TY9	Nc1ccc(C(F)(F)F)cn1	2.05	6.39040559077478	4.34040559077478	21898.05744800357	True	Kd	IC50
5T4V	COc1cc2c(cc1NS(=O)(=O)c1ccc(C#N)cc1)c(C)cc(=O)n2C	7.22	5.7447274948966935	-1.4752725051033062	29.872564333876102	True	IC50	IC50
1H9Z	CC(=O)CC(c1ccccc1)c1c(O)c2ccccc2oc1=O	5.42	4.920818753952375	-0.49918124604762504	3.1563215902744597	False	Kd	Kd
5KJN	O=C(NCCCN1CCCC1)c1cncc(-c2ccccc2N2CCN(CCc3c[nH]c4ccccc34)CC2)c1	7.77	4.877456475931246	-2.8925435240687536	780.8066870015097	True	IC50	IC50
1IKX	CC(Sc1nc(N)cc(Cl)n1)c1cc2ccoc2cn1	8.15	7.356547323513812	-0.7934526764861882	6.215165196340131	False	IC50	IC50
2AW1	Cc1onc(-c2ccccc2)c1-c1ccc(S(N)(=O)=O)cc1	7.37	7.366531544420414	-0.003468455579586305	1.008018390587566	False	Ki	Ki
1KPM	Cc1c(C)c2c(c(C)c1O)CCC(C)(CCCC(C)CCCC(C)CCCC(C)C)O2	5.8	4.0	-1.7999999999999998	63.0957344480193	True	Ki	IC50
3IND	CN1C(=O)C(c2ccccc2)(C23CC4CC(CC(C4)C2)C3)N=C1N	5.82	5.815308569182402	-0.004691430817598707	1.0108609754516216	False	IC50	IC50
4O0T	COCCNc1nc2ccc(C#CC3(O)CCCCC3)cc2n1-c1ccnc(N)n1	5.54	8.481486060122112	2.941486060122112	873.9489403413947	True	Ki	Ki
