pdb_id	smiles	PDBbind_pKd	BindingDB_pKd	delta_pKd	fold_diff	conflict	PDBbind_type	BindingDB_type	PDBbind_type_clean	BindingDB_type_clean	type_match	type_match_strict	is_conflict
6BQA	C=CCCn1cc(-c2cccc(C(=O)N(C)C)c2)c2cc[nH]c2c1=O	5.85	4.698970004336019	-1.151029995663981	14.158915687682748	True	IC50	IC50	IC50	IC50	True	True	True
3DNG	NC(=O)CC1CCCc2sc3nc(C(=O)NCc4ccc5c(c4)NC(=O)CO5)[nH]c(=O)c3c21	8.13	5.6020599913279625	-2.5279400086720383	337.2407206479139	True	IC50	IC50	IC50	IC50	True	True	True
5SZ1	Cc1ccccc1-c1ccc(S(N)(=O)=O)cc1	8.92	5.455931955649724	-3.464068044350276	2911.1731988593483	True	Ki	Ki	Ki	Ki	True	True	True
5KXI	CN1CCCC1c1cccnc1	7.74	8.698970004336019	0.9589700043360184	9.098504293049912	False	Ki	Ki	Ki	Ki	True	True	False
6EPA	O=C(CC(c1ccccc1)c1ccccc1)Nc1nc2ccccc2s1	5.95	5.903089986991944	-0.0469100130080564	1.114063672667182	False	Kd	Kd	Kd	Kd	True	True	False
4EWH	CN(C)CCOc1ccc(-c2[nH]c3ncnc(NCC4SCCS4)c3c2-c2ccccc2)cc1	9.52	9.522878745280336	0.002878745280336	1.0066505734673352	False	Ki	Ki	Ki	Ki	True	True	False
5YWX	O=C(Nc1ccc(N2CCCC2=O)cc1)c1cnc(-c2ccccn2)nc1	9.85	9.853871964321762	0.0038719643217621	1.0089553890162537	False	Kd	Kd	Kd	Kd	True	True	False
2C6I	NS(=O)(=O)c1ccc(Nc2cc(OCC3CCCCC3)nc3ncnn23)cc1	4.96	4.537602002101044	-0.4223979978989556	2.6448314341321355	False	IC50	IC50	IC50	IC50	True	True	False
3UDD	COc1ccc(-c2noc(CSc3nnc(C)n3-c3ccc(OC)cc3)n2)cc1	7.1	7.552841968657781	0.4528419686577809	2.8368865525867206	False	Kd	Kd	Kd	Kd	True	True	False
5OPV	Cc1cccc(-c2cc(Nc3ccn(C)n3)nc3[nH]cc(C#N)c23)c1	7.29	10.221848749616356	2.931848749616356	854.7689733189409	True	Ki	Ki	Ki	Ki	True	True	True
4IJL	O=C(O)CSc1nnc(-c2sc3ccccc3c2Cl)n1-c1ccccc1	3.87	3.869666231504994	-0.0003337684950062	1.0007688257562388	False	Kd	Kd	Kd	Kd	True	True	False
4ZX4	CC(C)(C)C(=O)NC(C(=O)NO)c1ccc(-c2cc(F)c(F)c(F)c2)cc1	7.11	6.928117992693875	-0.1818820073061253	1.520134470997898	False	Ki	Ki	Ki	Ki	True	True	False
2VX0	Clc1ccc2c(c1Nc1ccnc(Nc3cccc(N4CCOCC4)c3)n1)OCO2	6.24	6.236572006437063	-0.0034279935629371	1.0079244806746372	False	IC50	IC50	IC50	IC50	True	True	False
3D04	COc1cc(O)c2c(c1)OC(c1ccc(O)cc1)CC2=O	6.05	5.087246696328677	-0.962753303671323	9.17811095619006	False	Ki	Ki	Ki	Ki	True	True	False
6FER	O=C(CN1C(=O)C2(CCN(C(=O)c3cnc4[nH]ncc4c3)CC2)c2c1ccc(F)c2F)NCC(F)(F)F	4.36	6.982966660701219	2.622966660701219	419.7267617693897	True	IC50	IC50	IC50	IC50	True	True	True
1BMK	Nc1nccc(-c2c(-c3ccc(F)cc3)ncn2CC2CC2)n1	7.6	7.602059991327962	0.0020599913279619	1.0047545726038312	False	IC50	IC50	IC50	IC50	True	True	False
6B4D	CCn1cc(-c2cc(C(=O)O)n(C)n2)c2ccccc21	6.11	5.536107011014093	-0.5738929889859072	3.74880619542702	False	Ki	Ki	Ki	Ki	True	True	False
2XPB	CN(Cc1ccccc1)C(=O)c1[nH]c(-c2cccc(Cl)c2)nc1C(=O)O	5.7	5.698970004336019	-0.0010299956639814	1.0023744672545452	False	IC50	IC50	IC50	IC50	True	True	False
6T1J	O=C(NCc1ccc(CN2CCCC2)cc1)N1CCN(C(=O)c2cccs2)CC1	4.74	4.742321425130816	0.0023214251308161	1.0053595903922574	False	Kd	Kd	Kd	Kd	True	True	False
5C26	COc1ccc(Nc2nc(-c3cccc(C(N)=O)c3)cn3ccnc23)cc1OC	6.77	7.568636235841013	0.7986362358410135	6.28979130541388	False	IC50	IC50	IC50	IC50	True	True	False
4G17	CC(C)(C)c1ccc(Nc2nc3ccc(C#N)cc3[nH]2)cc1	7.54	5.82102305270683	-1.7189769472931695	52.35726441833231	True	IC50	IC50	IC50	IC50	True	True	True
3ZVV	Cc1cc(C)n2nc(N)cc2n1	3.04	3.0385789059335515	-0.0014210940664485	1.0032775494710149	False	IC50	IC50	IC50	IC50	True	True	False
4Z7H	COc1cc(-c2cnc3ccc(NC(C)C)nn23)ccc1C(N)=O	6.66	5.928117992693875	-0.7318820073061252	5.393640637455523	False	IC50	IC50	IC50	IC50	True	True	False
4Z0Q	NS(=O)(=O)c1ccc(C(=O)N2CCCc3ccccc32)cc1	8.17	8.070581074285707	-0.0994189257142927	1.2572421299429763	False	Ki	Ki	Ki	Ki	True	True	False
5TZZ	Cc1cc(C2CN(C(=O)c3ccc(F)c(Br)c3)CC(F)(F)C2)n2ncnc2n1	7.85	7.0	-0.8499999999999996	7.079457843841373	False	IC50	IC50	IC50	IC50	True	True	False
5LMA	Cc1ccc(-c2cc3nccnc3c(NCCCCN)n2)cc1	6.6	6.600326278518962	0.0003262785189619	1.0007515663384785	False	IC50	IC50	IC50	IC50	True	True	False
6M8E	COc1cc(O)c2c(=O)c(O)c(-c3ccc(O)c(O)c3)oc2c1	4.85	4.853871964321762	0.0038719643217621	1.0089553890162537	False	IC50	IC50	IC50	IC50	True	True	False
1O4E	Cc1cc(C=O)c(OP(=O)(O)O)c(C=O)c1	3.3	4.4089353929735005	1.1089353929735006	12.850954708391592	True	IC50	IC50	IC50	IC50	True	True	True
4LA7	CCCN1C(=O)CCc2cc(NS(=O)(=O)Cc3ccc(C)cc3)ccc21	6.57	6.581698708680254	0.011698708680254	1.0273033602774475	False	IC50	IC50	IC50	IC50	True	True	False
4U70	NC(CC1CCCCC1)P(=O)(O)O	5.02	3.3010299956639813	-1.7189700043360183	52.35642740254492	True	Ki	Ki	Ki	Ki	True	True	True
3IEJ	O=C(CO)N1CCc2c(c(-c3ccc(Cl)c(C#Cc4ccc(Cl)cc4)c3)nn2CCCN2CCOCC2)C1	6.66	6.657577319177793	-0.0024226808222067	1.0055940171527262	False	IC50	IC50	IC50	IC50	True	True	False
4XT9	CCS(=O)(=O)c1ccc(CC(=O)Nc2nc(-c3cc(Cl)ccc3Cl)c(-c3ccccc3)s2)cc1	6.8	6.801342913045577	0.001342913045577	1.0030969572538686	False	IC50	IC50	IC50	IC50	True	True	False
5HLP	COc1ccccc1-c1c2c(nc3[nH]nc(C)c13)CC(C)(C)CC2=O	7.27	7.267606240177032	-0.0023937598229677	1.0055270537979466	False	IC50	IC50	IC50	IC50	True	True	False
2FWY	CC(C)NCCCn1c(Sc2cc3c(cc2Br)OCO3)nc2c(N)ncnc21	6.7	6.688246138944246	-0.0117538610557543	1.0274338289359084	False	IC50	IC50	IC50	IC50	True	True	False
3SRB	C=CCNc1ncnc2ccc(Br)cc12	4.19	7.698970004336019	3.5089700043360184	3228.2711451732744	True	IC50	IC50	IC50	IC50	True	True	True
4UI4	O=C(NCc1ccc(-c2nc3ccccc3c(=O)[nH]2)cc1)OCc1ccccc1	7.35	5.6156465858624935	-1.734353414137506	54.24421318751086	True	IC50	IC50	IC50	IC50	True	True	True
3KHJ	O=C(Cn1c(-c2nccs2)nc2ccccc21)Nc1ccc(Br)cc1	7.55	7.568636235841013	0.0186362358410132	1.0438455300979472	False	IC50	IC50	IC50	IC50	True	True	False
3QPN	COc1cc2cncnc2cc1OCCc1ccc2ccccc2n1	7.77	7.769551078621726	-0.0004489213782736	1.0010342141045008	False	IC50	IC50	IC50	IC50	True	True	False
5WR7	Cc1cc(C(=O)NC(C)(C)C)cc(C#Cc2ccc3c4c(oc3c2)C(C)(C)c2cc(NS(C)(=O)=O)ccc2C4=O)n1	8.96	5.0	-3.960000000000001	9120.108393559116	True	IC50	IC50	IC50	IC50	True	True	True
3C4F	COc1cccc(Cc2c[nH]c3ncccc23)c1	5.72	5.481486060122113	-0.2385139398778868	1.731864618824247	False	IC50	IC50	IC50	IC50	True	True	False
4PPA	N#Cc1cccc(Cn2cc(NC(=O)c3n[nH]c4cc(-c5cn[nH]c5)ccc34)cn2)c1	9.1	8.958607314841775	-0.141392685158225	1.3848179529735838	False	Ki	Ki	Ki	Ki	True	True	False
3UOJ	N#Cc1ccccc1Nc1ccnc(Nc2ccc(C(=O)O)cc2)n1	7.29	7.292429823902063	0.0024298239020632	1.0056105568458125	False	Kd	Kd	Kd	Kd	True	True	False
5MME	CCOc1ccc(C(C)=O)cc1Nc1cc(C(=O)OC)cc(C(=O)OC)c1	5.85	5.853871964321762	0.0038719643217621	1.0089553890162537	False	Kd	Kd	Kd	Kd	True	True	False
4OG5	N#Cc1ccc(OCCCN2CCC(C(O)(c3ccccn3)C3CCCC3)CC2)cc1	6.52	6.519993057042849	-6.942957150535278e-06	1.000015986877425	False	IC50	IC50	IC50	IC50	True	True	False
6CBF	O=C(O)c1cc(-c2cn[nH]c2)ccc1Oc1ccccc1	5.17	5.167491087293763	-0.0025089127062365	1.0057937039543816	False	Ki	Ki	Ki	Ki	True	True	False
4C4H	CN(C)C(=O)c1ccc(Nc2cc3c(cn2)cc(-c2cnn(C)c2)n3C(=O)OC(C)(C)C)c(Cl)c1	8.22	4.0	-4.220000000000001	16595.86907437563	True	IC50	IC50	IC50	IC50	True	True	True
5CAL	Cc1nc2cnc(Nc3ccnc(NCC(C)(C)C(N)=O)n3)cc2n1C(C)C	7.66	7.657577319177793	-0.0024226808222067	1.0055940171527262	False	Ki	Ki	Ki	Ki	True	True	False
5F3I	O=c1[nH]cnc2c(-n3cc(CCN4CCC(c5cc(Cl)cc(Cl)c5)CC4)cn3)nccc12	7.1	7.853871964321762	0.7538719643217622	5.673773105173442	False	IC50	IC50	IC50	IC50	True	True	False
1YDS	CNCCNS(=O)(=O)c1cccc2cnccc12	5.92	5.920818753952375	0.0008187539523749	1.0018870288478436	False	Ki	Ki	Ki	Ki	True	True	False
3OWD	O=c1[nH]c2cc(CNS(=O)(=O)c3cccc4ccccc34)ccc2n1-c1cc(Cl)c(O)cc1O	7.52	7.517126416391246	-0.0028735836087534	1.0066386093070765	False	IC50	IC50	IC50	IC50	True	True	False
2YLO	Cc1ccc(OCCn2c(SCCOc3ccccc3)nc3ccccc32)cc1	4.88	4.882728704344236	0.0027287043442356	1.0063028538598526	False	IC50	IC50	IC50	IC50	True	True	False
5CU2	Cc1ccc(O)c(C(=O)O)c1	4.24	4.236572006437063	-0.0034279935629371	1.0079244806746372	False	Kd	Kd	Kd	Kd	True	True	False
3UUO	COc1cc(C)c2nc3[nH]nc(C)c3c(N3CCNCC3)c2c1	7.96	7.958607314841775	-0.0013926851582253	1.003211923291501	False	Ki	Ki	Ki	Ki	True	True	False
2G70	O=[N+]([O-])c1ccc2c(c1)CNC(CO)C2	7.77	7.327902142064283	-0.4420978579357166	2.767565180171263	False	Ki	Ki	Ki	Ki	True	True	False
1RWQ	COc1cc(OC)cc(-c2nc(N)c(CN)c(-c3ccc(Cl)cc3Cl)n2)c1	10.0	10.0	0.0	1.0	False	IC50	IC50	IC50	IC50	True	True	False
4I0S	CC(C)NC(=O)c1c[nH]c2ncc(-c3nn(C)c4cc(Cl)ccc34)nc12	7.44	7.443697499232712	0.0036974992327118	1.0085501521391684	False	IC50	IC50	IC50	IC50	True	True	False
5DRT	O=C(Cn1nnnc1COc1ccccc1Cl)NNC(=O)Nc1ccc(Cl)cc1	5.36	5.356547323513812	-0.0034526764861881	1.007981767217822	False	IC50	IC50	IC50	IC50	True	True	False
6CJ5	NC(=O)c1cccn2c(-c3cccnc3)cnc12	5.19	5.1938200260161125	0.003820026016112	1.0088347328666476	False	IC50	IC50	IC50	IC50	True	True	False
2XEZ	c1cc(-c2cnc3cnc(-c4cn[nH]c4)cn23)n[nH]1	5.82	0.180000000004993	-5.639999999995007	436515.83223514765	True	IC50	IC50	IC50	IC50	True	True	True
5DD9	Cc1nnc(N2CCN(c3ncnc4sc(CC(F)(F)F)cc34)CC2)s1	6.11	6.108462542327436	-0.0015374576725646	1.003546400768952	False	IC50	IC50	IC50	IC50	True	True	False
6E4C	Cc1cc(-c2noc(=O)[nH]2)ccc1-c1cc(=O)c(O)c(C(=O)O)[nH]1	9.92	6.920818753952375	-2.999181246047625	998.1165253232056	True	IC50	IC50	IC50	IC50	True	True	True
6CB5	O=C(O)c1cc(-c2cn[nH]c2)ccc1Oc1ccc2ccccc2c1	5.37	5.366531544420414	-0.0034684555795863	1.008018390587566	False	Ki	Ki	Ki	Ki	True	True	False
3G58	O=[N+]([O-])c1cccc(-c2cc(Cc3ccncc3)cc3cccnc23)c1	9.28	10.154901959985745	0.8749019599857455	7.497249432139649	False	IC50	IC50	IC50	IC50	True	True	False
5C4T	CC1(C(=O)O)CC=C(c2nn(C(=O)c3c(Cl)cccc3C(F)(F)F)c3cccc(F)c23)CC1	7.66	7.67778070526608	0.0177807052660794	1.041791249499784	False	IC50	IC50	IC50	IC50	True	True	False
6QL3	NS(=O)(=O)c1c(F)c(F)c(S(=O)(=O)CCO)c(NC2CCCCCCC2)c1F	7.0	8.698970004336019	1.6989700043360187	49.99999999999999	True	Kd	Kd	Kd	Kd	True	True	True
4F9W	CN(C)c1cc(-c2ccncc2)c(-c2ccc3ccccc3c2)nn1	6.94	6.943095148663527	0.0030951486635268	1.007152299558668	False	Ki	Ki	Ki	Ki	True	True	False
2OIQ	Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1	5.0	5.508638306165727	0.5086383061657269	3.2258064516129004	False	Kd	Kd	Kd	Kd	True	True	False
4D0W	Cc1ccc(Cl)cc1-c1[nH]c(-c2ccnc(N)n2)cc1C(N)=O	7.7	6.366531544420414	-1.3334684555795864	21.551051045972702	True	IC50	IC50	IC50	IC50	True	True	True
2WO8	O=C(O)CC(O)CCc1ccc(-c2ccccc2)cc1	6.28	6.102372908709558	-0.177627091290442	1.5053139671909674	False	IC50	IC50	IC50	IC50	True	True	False
4YLK	O=C(O)c1nc2ccc(I)cc2c2[nH]c3c(Cl)cccc3c12	6.74	5.0	-1.7400000000000002	54.954087385762485	True	IC50	IC50	IC50	IC50	True	True	True
5MQL	Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nc(-c2cccnc2)cs1	5.85	5.0	-0.8499999999999996	7.079457843841373	False	Kd	Kd	Kd	Kd	True	True	False
3T5U	O=S(=O)(NO)c1ccccc1	7.59	7.585026652029182	-0.004973347970818	1.0115173769851298	False	Ki	Ki	Ki	Ki	True	True	False
5A4L	CC(=O)Nc1nc2cc(F)ccc2s1	5.41	5.4089353929735005	-0.0010646070264996	1.002454355279858	False	IC50	IC50	IC50	IC50	True	True	False
3PO6	COc1cc2c(cc1OC)C(C)N(S(N)(=O)=O)CC2	7.06	8.193820026016112	1.1338200260161129	13.60880609306376	True	Ki	Ki	Ki	Ki	True	True	True
4LM2	OCc1ccc2c(c1)OCCO2	3.03	3.026872146400301	-0.003127853599699	1.0072281469233508	False	Ki	Ki	Ki	Ki	True	True	False
4AOF	CC(=O)Nc1nc2ccc(-c3cncc(S(C)(=O)=O)c3)cn2n1	7.1	5.700000503883016	-1.3999994961169833	25.11883517136427	True	IC50	IC50	IC50	IC50	True	True	True
5LMK	NC(=O)c1ccc(-c2ccc(-c3cc(NCc4cccnc4)n4ncc(Br)c4n3)cc2)cc1	7.43	7.431798275933005	0.0017982759330053	1.0041492678301966	False	IC50	IC50	IC50	IC50	True	True	False
6D56	Cc1cc(Cn2c(N3CC4(CNC4)C3)nc3c(-c4c(C)n[nH]c4C)cc(Cl)cc32)cc(C)c1F	8.05	8.045757490560675	-0.0042425094393259	1.0098166088717695	False	Kd	Kd	Kd	Kd	True	True	False
3OAF	Nc1nc(N)c2cc(CNc3cc(Cl)ccc3Cl)cnc2n1	8.8	7.619788758288394	-1.180211241711607	15.142976267524675	True	Ki	Ki	Ki	Ki	True	True	True
3U8M	Brc1ccc(N2CCCNCC2)cn1	8.89	6.721246399047171	-2.168753600952829	147.4869521594516	True	Ki	Ki	Ki	Ki	True	True	True
1S63	N#Cc1ccc(Cn2cncc2CN2CCN(c3cccc(Cl)c3)C(=O)C2)cc1	9.05	9.522878745280336	0.4728787452803349	2.9708364604458004	False	Ki	Ki	Ki	Ki	True	True	False
4IKT	Cc1nc(-c2ccccn2)nc(NCCNc2ccc(C(F)(F)F)cn2)c1Cl	6.17	5.698970004336019	-0.4710299956639812	2.958216776336415	False	IC50	IC50	IC50	IC50	True	True	False
5OVG	COc1cc2nc(C)nc(NC(C)c3ccc(-c4cnc5n4CCC5)s3)c2cc1OC	6.4	4.698970004336019	-1.7010299956639816	50.23772863019165	True	IC50	IC50	IC50	IC50	True	True	True
2OZR	Cn1c(=O)n(Cc2ccc(C(=O)O)cc2)c(=O)c2cc(C#CCc3ccccc3)ccc21	9.17	4.522878745280337	-4.647121254719663	44373.25164504624	True	IC50	IC50	IC50	IC50	True	True	True
5O7E	CC(=O)c1ccc(NC(=O)CS)cc1	8.0	4.142667503568732	-3.857332496431268	7199.999999999994	True	IC50	IC50	IC50	IC50	True	True	True
3GGJ	Nc1nc2c(ncn2CCOCCP(=O)(O)O)c(=O)[nH]1	6.0	7.0	1.0	10.0	False	Ki	Ki	Ki	Ki	True	True	False
5C8K	COC1CCN(c2nccc(Nc3cc4c(cn3)ncn4C3CCCC3)n2)CC1	7.7	7.698970004336019	-0.0010299956639814	1.0023744672545452	False	Ki	Ki	Ki	Ki	True	True	False
3LY2	COc1ccc2c(Nc3c(Cl)cncc3Cl)cc(=O)oc2c1OC1CCCC1	8.3	8.301029995663981	0.0010299956639805	1.0023744672545432	False	IC50	IC50	IC50	IC50	True	True	False
3TDC	CCNC(=O)Nc1sc2ccccc2c1C(=O)N1CCC(N2CCCC3(C2)CC(C)(C)OC3=O)CC1	8.27	7.200659450546418	-1.0693405494535817	11.731148960976064	True	IC50	IC50	IC50	IC50	True	True	True
6AOM	COC(=O)c1c(O)cc(O)c(Cl)c1CCc1ccccc1Cc1ccccc1	6.2	6.200659450546418	0.0006594505464176	1.0015195944130038	False	Kd	Kd	Kd	Kd	True	True	False
4UI5	COc1cccc2c(=O)[nH]c(-c3ccc(C)cc3)nc12	6.78	6.815308569182402	0.0353085691824013	1.0846973251225889	False	IC50	IC50	IC50	IC50	True	True	False
5GHV	Cc1cn(-c2ccnc(Nc3cc(C)c(OCCN4CCCC4)c(C)c3)n2)cc1CN1CC(O)C1	7.92	7.920818753952375	0.0008187539523749	1.0018870288478436	False	IC50	IC50	IC50	IC50	True	True	False
5AKG	Nc1nnc(-c2cccs2)s1	4.46	4.458295976715712	-0.0017040232842875	1.0039313662383695	False	IC50	IC50	IC50	IC50	True	True	False
4A9S	NC(=O)c1ccc2nc(-c3ccc(Oc4cccc(O)c4)cc3)[nH]c2c1	7.21	7.214670164989233	0.0046701649892328	1.010811478461446	False	IC50	IC50	IC50	IC50	True	True	False
4HEU	OCC1CCN(c2ncccc2Oc2ccc(Nc3nc4ccccc4[nH]3)cc2)CC1	10.01	5.0	-5.01	102329.29922807535	True	IC50	IC50	IC50	IC50	True	True	True
3MB6	O=C(O)c1cc2cc3ccc4oc(C(=O)O)cc4c3cc2o1	7.0	7.221848749616356	0.2218487496163561	1.666666666666666	False	IC50	IC50	IC50	IC50	True	True	False
3OPM	CC(C)Cn1c(CN)c(-c2ccccc2)c2cc(OCC(N)=O)ccc2c1=O	6.62	6.619788758288394	-0.0002112417116064	1.000486520328806	False	IC50	IC50	IC50	IC50	True	True	False
5I38	O=c1cc(CO)occ1O	3.42	3.423658649794207	0.003658649794207	1.0084599371898173	False	Kd	Kd	Kd	Kd	True	True	False
3VHD	Cc1cc(C)c2cc1C(=O)NCCCNC(=O)CCSc1cc-2nc(N)n1	9.28	9.2839966563652	0.0039966563652011	1.009245115864948	False	Kd	Kd	Kd	Kd	True	True	False
5MKZ	Cc1ccsc1CNc1cnn(C)c(=O)c1Cl	4.7	5.199970640755866	0.4999706407558655	3.1620638906004417	False	IC50	IC50	IC50	IC50	True	True	False
5CEQ	N#Cc1ccnc(Nc2cc(C3CCN(C4COC4)CC3)n(C3CCCC3)n2)c1	7.38	7.376750709602099	-0.0032492903979006	1.0075098259881865	False	Ki	Ki	Ki	Ki	True	True	False
4OQ3	Cc1cccc(-c2nc(C(=O)O)c(-c3cccc(Cl)c3)n2-c2cc(Cl)ccc2C)c1	8.1	8.096910013008056	-0.0030899869919434	1.0071403294353334	False	IC50	IC50	IC50	IC50	True	True	False
3RTP	N#Cc1csc(NC(=O)CN2C(=O)CCc3ccccc32)c1-c1ncn[nH]1	8.15	7.0	-1.1500000000000004	14.125375446227554	True	IC50	IC50	IC50	IC50	True	True	True
3C49	O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCCNCC1	7.15	7.154901959985743	0.0049019599857427	1.0113511205487673	False	Kd	Kd	Kd	Kd	True	True	False
4O0A	O=C(O)c1cc(-c2ccc(CNC(=S)c3ccc(-c4ccc(C(=O)O)o4)cc3Cl)cc2)n(-c2ccc(Cl)c(Cl)c2)n1	6.72	6.721246399047171	0.0012463990471713	1.0028740620859204	False	Kd	Kd	Kd	Kd	True	True	False
4EE0	O=C(NCCN1CCOCC1)c1ccc(-c2nccc3ccccc23)cc1	8.63	8.630784142589857	0.0007841425898558	1.0018071860341518	False	IC50	IC50	IC50	IC50	True	True	False
3TJC	CNC(=O)c1cnc(N)c2cc(-c3ccc(N4CCOCC4)cc3)sc12	7.51	7.508638306165727	-0.0013616938342728	1.003140336481848	False	IC50	IC50	IC50	IC50	True	True	False
4QUO	NCc1cccc(CC(CP(=O)(O)C(N)CCc2ccccc2)C(=O)O)c1	7.92	7.769551078621726	-0.150448921378274	1.4139984108745411	False	Ki	Ki	Ki	Ki	True	True	False
2H4K	O=C(O)COc1c(C(=O)O)sc(-c2ccccc2)c1Br	5.49	5.886056647693163	0.3960566476931628	2.489181976381753	False	Ki	Ki	Ki	Ki	True	True	False
5MYG	COc1cc(C#N)ccc1S(=O)(=O)Nc1ccc2c(c1)cc(C)c(=O)n2C	7.51	6.3872161432802645	-1.1227838567197352	13.267339934114752	True	Kd	Kd	Kd	Kd	True	True	True
4MM6	CNCCC(Oc1cccc2ccccc12)c1cccs1	6.69	8.853871964321762	2.163871964321761	145.83842461925192	True	Ki	Ki	Ki	Ki	True	True	True
5Y13	O=C(O)CCCCNS(=O)(=O)c1ccc(Br)c2ccccc12	5.94	5.935542010773082	-0.0044579892269185	1.0103177643490535	False	Ki	Ki	Ki	Ki	True	True	False
6GI6	Cc1c(-c2cccc3ncccc23)ccc2nc[nH]c(=O)c12	6.71	6.7121982700697735	0.0021982700697735	1.0050745359577544	False	IC50	IC50	IC50	IC50	True	True	False
2BDY	Cc1ccc(NS(=O)(=O)c2cccc3ccccc23)c(O)c1CC(=O)NCc1ccc(C(=N)N)cc1	7.77	7.769551078621726	-0.0004489213782736	1.0010342141045008	False	IC50	IC50	IC50	IC50	True	True	False
1SBR	Cc1ncc(C[n+]2csc(CCO)c2C)c(N)n1	5.0	2.167491087293764	-2.832508912706236	679.9999999999998	True	Kd	Kd	Kd	Kd	True	True	True
184L	CC(C)Cc1ccccc1	4.72	4.721246399047171	0.0012463990471713	1.0028740620859204	False	Kd	Kd	Kd	Kd	True	True	False
3TZA	NC(Cc1cc(Cl)c([N+](=O)[O-])cc1CCC(=O)O)C(=O)O	5.5	5.16304326294045	-0.3369567370595501	2.172484752535675	False	Ki	Ki	Ki	Ki	True	True	False
6MG5	CCN(CC)c1ccc2c(C)cc(=O)oc2c1	4.69	3.886056647693163	-0.8039433523068373	6.367124651789809	False	Kd	Kd	Kd	Kd	True	True	False
5ML8	O=S(=O)(c1ccc(S(=O)(=O)N(Cc2ccc(Cl)cc2)C2CCCC2)cc1)N(Cc1ccccc1)CC1CCNCC1	8.1	7.795880017344075	-0.3041199826559246	2.0142806588706668	False	Kd	Kd	Kd	Kd	True	True	False
5ID1	O=C(O)CCS	6.25	2.5228787452803374	-3.727121254719663	5334.83823011677	True	Kd	Kd	Kd	Kd	True	True	True
1RT2	CC(C)c1c(Cc2ccccc2)n(COCc2ccccc2)c(=O)[nH]c1=O	8.22	7.055517327849832	-1.1644826721501689	14.604364785450542	True	IC50	IC50	IC50	IC50	True	True	True
5LRQ	CCOc1cc(N2CCC(O)CC2)ccc1Nc1ncc2c(n1)N(C)c1ccccc1C(=O)N2C	5.8	5.795880017344075	-0.0041199826559248	1.0095317511683093	False	Kd	Kd	Kd	Kd	True	True	False
3KC1	NC(=O)c1ccc(OCP(=O)(O)O)c2c1Cc1scnc1-2	9.0	9.0	0.0	1.0	False	IC50	IC50	IC50	IC50	True	True	False
2OSC	Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1Nc1ncccc1-c1ccncn1	7.77	7.769551078621726	-0.0004489213782736	1.0010342141045008	False	IC50	IC50	IC50	IC50	True	True	False
4WR7	CCCSc1c(F)c(F)c(S(N)(=O)=O)c(F)c1F	11.7	9.481486060122112	-2.2185139398778877	165.39178709699976	True	Kd	Kd	Kd	Kd	True	True	True
5W8J	NS(=O)(=O)c1ccc(Cc2c(-c3ccc(F)c(F)c3)nn(-c3nc(C(=O)O)cs3)c2O)cc1	6.43	6.431798275933005	0.0017982759330053	1.0041492678301966	False	Kd	Kd	Kd	Kd	True	True	False
5BPA	CCOC(=O)c1cc2cc(-c3cc(C(=O)NCc4ccc(C(=O)O)cc4)nn3C)ccc2[nH]1	9.0	7.508638306165727	-1.491361693834273	31.00000000000003	True	IC50	IC50	IC50	IC50	True	True	True
3F3W	Cc1cccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(Nc3ncnc4ccc(N)cc34)cc2)c1	7.47	5.853871964321762	-1.616128035678238	41.31692917332939	True	IC50	IC50	IC50	IC50	True	True	True
5ULN	NS(=O)(=O)c1ccc(NC(=S)Nc2ccc(F)cc2)cc1	7.85	7.455931955649724	-0.3940680443502753	2.477810245344481	False	Ki	Ki	Ki	Ki	True	True	False
4E9U	N#CSCCOc1ccc(Oc2ccccc2)cc1	5.82	5.823908740944319	0.0039087409443183	1.0090408322908044	False	Ki	Ki	Ki	Ki	True	True	False
3PVU	Cn1c(CNc2cccc(C(=O)NCc3ccccc3C(F)(F)F)c2)nnc1-c1ccncc1	6.54	7.522878745280337	0.9828787452803374	9.613438343755348	False	IC50	IC50	IC50	IC50	True	True	False
5VIL	COc1ccc(S(N)(=O)=O)cc1C(=O)Nc1cccc(-c2nncn2C(C)C)n1	8.82	6.133122185662502	-2.6868778143374987	486.2703777335905	True	IC50	IC50	IC50	IC50	True	True	True
5VC5	CCN(CC)CCOc1ccc(Nc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)cc1	7.96	7.958607314841775	-0.0013926851582253	1.003211923291501	False	Kd	Kd	Kd	Kd	True	True	False
1YDD	CC(=O)Nc1nnc(S(N)(=O)=O)s1	7.07	7.301029995663981	0.2310299956639809	1.702276076404752	False	Kd	Kd	Kd	Kd	True	True	False
6E6V	Cc1cc(=O)c(O)c(C(=O)O)[nH]1	7.77	7.769551078621726	-0.0004489213782736	1.0010342141045008	False	IC50	IC50	IC50	IC50	True	True	False
